Date,Team,Tm.Id,RA_ROW,Opponent,Opp.Id,Month,Year,Game,Home,B2B,Opp.B2B,Diff,Win,PTS,FGM,FGA,3PM,3PA,FTM,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.ORB,Opp.Turnovers,Opp.FTA,Opp.FGA,Opp.PTS
3/23/2016,ATL,ATL42452,TRUE,WAS,WAS42452,3,2016,72,0,0,0,21,1,122,45,84,17,42,15,22,7,41,32,10,5,16,17,10,18,12,92,101
3/25/2016,ATL,ATL42454,TRUE,MIL,MIL42454,3,2016,73,1,0,0,11,1,101,41,97,5,32,14,17,17,45,26,10,6,11,21,16,15,26,84,90
3/26/2016,ATL,ATL42455,TRUE,DET,DET42455,3,2016,74,0,1,1,17,1,112,43,95,13,34,13,14,5,39,34,6,7,4,21,14,11,28,88,95
3/28/2016,ATL,ATL42457,TRUE,CHI,CHI42457,3,2016,75,0,0,0,2,1,102,36,85,5,22,25,28,7,48,22,4,13,8,13,18,7,15,106,100
3/30/2016,ATL,ATL42459,TRUE,TOR,TOR42459,3,2016,76,0,0,0,-8,0,97,37,83,14,33,9,13,11,44,24,3,7,18,19,8,11,28,80,105
4/1/2016,ATL,ATL42461,TRUE,CLE,CLE42461,4,2016,77,1,0,1,-2,0,108,38,95,9,30,23,26,5,48,25,5,8,15,27,11,12,31,98,110
4/5/2016,ATL,ATL42465,TRUE,PHO,PHO42465,4,2016,78,1,0,0,13,1,103,39,95,11,34,14,19,13,50,26,16,3,16,21,11,24,30,81,90
4/7/2016,ATL,ATL42467,TRUE,TOR,TOR42467,4,2016,79,1,0,0,8,1,95,33,76,12,32,17,21,5,41,23,4,12,13,19,8,11,20,84,87
4/9/2016,ATL,ATL42469,TRUE,BOS,BOS42469,4,2016,80,1,0,1,11,1,118,46,88,17,33,9,11,5,44,31,10,10,17,22,10,15,24,90,107
4/11/2016,ATL,ATL42471,TRUE,CLE,CLE42471,4,2016,81,0,0,0,-15,0,94,39,87,8,30,8,15,10,42,23,8,6,15,18,9,15,20,83,109
4/13/2016,ATL,ATL42473,TRUE,WAS,WAS42473,4,2016,82,0,0,0,-11,0,98,32,81,11,29,23,31,9,47,22,13,5,22,21,11,19,30,88,109
10/27/2016,ATL,ATL42670,,WAS,WAS42670,10,2016,1,1,0,0,15,1,114,44,88,12,26,14,18,14,52,28,13,7,21,19,12,19,18,94,99
10/29/2016,ATL,ATL42672,,PHI,PHI42672,10,2016,2,0,0,0,32,1,104,42,85,5,20,15,23,6,47,31,11,7,12,14,4,20,15,80,72
10/31/2016,ATL,ATL42674,,SAC,SAC42674,10,2016,3,1,0,0,11,1,106,33,79,11,30,29,47,17,43,24,11,6,13,20,6,19,19,75,95
11/2/2016,ATL,ATL42676,,LAL,LAL42676,11,2016,4,1,0,1,-7,0,116,41,85,11,32,23,29,10,37,30,10,1,18,19,11,15,20,90,123
11/4/2016,ATL,ATL42678,,WAS,WAS42678,11,2016,5,0,0,0,-3,0,92,32,83,5,25,23,36,10,47,22,12,3,18,24,11,19,35,80,95
11/5/2016,ATL,ATL42679,,HOU,HOU42679,11,2016,6,1,1,0,15,1,112,45,85,8,20,14,24,13,44,29,17,6,19,13,12,26,13,85,97
11/8/2016,ATL,ATL42682,,CLE,CLE42682,11,2016,7,0,0,0,4,1,110,41,81,11,29,17,24,11,50,22,1,4,19,21,13,6,25,99,106
11/9/2016,ATL,ATL42683,,CHI,CHI42683,11,2016,8,1,1,0,8,1,115,42,83,9,20,22,27,13,48,24,8,7,21,20,8,13,21,91,107
11/12/2016,ATL,ATL42686,,PHI,PHI42686,11,2016,9,1,0,1,21,1,117,48,95,13,32,8,14,15,52,31,10,6,16,14,10,19,20,83,96
11/15/2016,ATL,ATL42689,,MIA,MIA42689,11,2016,10,0,0,1,3,1,93,37,80,6,17,13,19,6,35,18,14,4,19,13,17,23,14,89,90
11/16/2016,ATL,ATL42690,TRUE,MIL,MIL42690,11,2016,11,1,1,0,7,1,107,35,72,10,32,27,31,3,39,29,6,8,16,17,15,14,18,98,100
11/18/2016,ATL,ATL42692,TRUE,CHO,CHO42692,11,2016,12,0,0,0,-4,0,96,39,84,7,28,11,17,8,49,25,9,6,16,18,8,11,24,90,100
11/20/2016,ATL,ATL42694,TRUE,NYK,NYK42694,11,2016,13,0,0,0,-10,0,94,34,85,6,21,20,29,14,48,17,7,6,13,15,11,15,14,88,104
11/22/2016,ATL,ATL42696,TRUE,NOP,NOP42696,11,2016,14,1,0,0,-18,0,94,39,85,10,29,6,10,6,40,22,5,6,15,15,5,9,12,86,112
11/23/2016,ATL,ATL42697,TRUE,IND,IND42697,11,2016,15,0,1,0,11,1,96,36,85,5,20,19,22,17,56,17,11,7,21,18,7,18,14,84,85
11/25/2016,ATL,ATL42699,TRUE,UTA,UTA42699,11,2016,16,0,0,0,-27,0,68,26,83,8,25,8,12,6,40,11,8,4,14,16,9,16,18,80,95
11/27/2016,ATL,ATL42701,TRUE,LAL,LAL42701,11,2016,17,0,0,0,-15,0,94,39,88,12,35,4,10,7,38,25,5,6,12,19,15,9,20,95,109
11/28/2016,ATL,ATL42702,TRUE,GSW,GSW42702,11,2016,18,0,1,0,-5,0,100,36,85,7,29,21,30,13,50,20,11,4,18,22,7,14,24,85,105
11/30/2016,ATL,ATL42704,TRUE,PHO,PHO42704,11,2016,19,0,0,0,-2,0,107,45,89,9,25,8,10,7,40,20,9,6,20,22,13,15,25,89,109
12/2/2016,ATL,ATL42706,TRUE,DET,DET42706,12,2016,20,1,0,0,-36,0,85,32,88,6,24,15,20,6,32,22,6,2,7,12,11,15,12,89,121
12/3/2016,ATL,ATL42707,TRUE,TOR,TOR42707,12,2016,21,0,1,1,-44,0,84,35,88,7,28,7,14,13,38,21,7,5,18,13,12,12,11,92,128
12/5/2016,ATL,ATL42709,TRUE,OKC,OKC42709,12,2016,22,1,0,1,-3,0,99,34,77,7,22,24,32,7,36,26,13,3,18,24,8,19,28,80,102
12/7/2016,ATL,ATL42711,TRUE,MIA,MIA42711,12,2016,23,1,0,1,8,1,103,43,88,4,19,13,15,14,47,27,9,9,14,20,8,16,20,80,95
12/9/2016,ATL,ATL42713,TRUE,MIL,MIL42713,12,2016,24,0,0,0,4,1,114,40,84,12,34,22,29,9,46,32,7,8,17,11,9,15,14,94,110
12/13/2016,ATL,ATL42717,TRUE,ORL,ORL42717,12,2016,25,1,0,0,-11,0,120,45,89,11,28,19,21,13,45,29,6,4,15,16,5,9,20,87,131
12/16/2016,ATL,ATL42720,TRUE,TOR,TOR42720,12,2016,26,0,0,0,4,1,125,46,86,11,25,22,32,15,44,26,6,6,14,22,8,9,26,86,121
12/17/2016,ATL,ATL42721,TRUE,CHO,CHO42721,12,2016,27,1,1,1,-8,0,99,40,86,10,26,9,16,9,47,26,4,2,12,18,7,12,13,88,107
12/19/2016,ATL,ATL42723,TRUE,OKC,OKC42723,12,2016,28,0,0,0,2,1,110,41,75,9,23,19,24,5,35,24,5,2,15,20,15,12,26,87,108
12/21/2016,ATL,ATL42725,TRUE,MIN,MIN42725,12,2016,29,1,0,0,-8,0,84,34,82,7,26,9,13,8,35,19,9,8,10,15,15,17,14,83,92
12/23/2016,ATL,ATL42727,TRUE,DEN,DEN42727,12,2016,30,0,0,0,1,1,109,37,86,8,25,27,33,9,40,26,10,4,8,25,7,15,35,78,108
12/26/2016,ATL,ATL42730,TRUE,MIN,MIN42730,12,2016,31,0,0,1,-14,0,90,35,83,8,32,12,17,17,46,20,8,7,19,19,11,14,18,82,104
12/28/2016,ATL,ATL42732,TRUE,NYK,NYK42732,12,2016,32,1,0,0,4,1,102,37,101,7,27,21,27,17,55,19,8,3,13,19,14,17,26,93,98
12/30/2016,ATL,ATL42734,TRUE,DET,DET42734,12,2016,33,1,0,0,7,1,105,39,88,8,26,19,25,12,44,29,10,2,15,21,14,18,21,84,98
1/1/2017,ATL,ATL42736,TRUE,SAS,SAS42736,1,2017,34,1,0,0,2,1,114,42,92,14,28,16,27,11,46,25,6,6,11,21,9,12,22,90,112
1/4/2017,ATL,ATL42739,TRUE,ORL,ORL42739,1,2017,35,0,0,0,19,1,111,44,81,10,19,13,18,3,39,27,12,3,12,12,10,17,10,86,92
1/5/2017,ATL,ATL42740,TRUE,NOP,NOP42740,1,2017,36,0,1,0,5,1,99,38,90,9,23,14,17,12,55,23,9,6,14,14,15,15,14,93,94
1/7/2017,ATL,ATL42742,TRUE,DAL,DAL42742,1,2017,37,0,0,0,15,1,97,30,74,11,22,26,32,6,47,19,8,1,10,15,6,14,10,82,82
1/10/2017,ATL,ATL42745,TRUE,BRK,BRK42745,1,2017,38,0,0,0,20,1,117,44,92,7,23,22,38,15,53,25,11,12,12,17,14,17,23,87,97
1/13/2017,ATL,ATL42748,TRUE,BOS,BOS42748,1,2017,39,1,0,0,-2,0,101,36,84,11,30,18,21,12,43,22,5,5,12,17,9,12,19,83,103
1/15/2017,ATL,ATL42750,TRUE,MIL,MIL42750,1,2017,40,1,0,0,13,1,111,42,80,13,26,14,18,14,37,29,9,4,19,20,13,16,18,79,98
1/16/2017,ATL,ATL42751,TRUE,NYK,NYK42751,1,2017,41,0,1,1,1,1,108,40,87,12,32,16,23,8,36,26,11,3,10,15,15,18,23,85,107
1/18/2017,ATL,ATL42753,TRUE,DET,DET42753,1,2017,42,0,0,0,-23,0,95,30,78,6,25,29,37,8,32,22,1,4,12,21,18,12,28,91,118
1/20/2017,ATL,ATL42755,TRUE,CHI,CHI42755,1,2017,43,1,0,0,9,1,102,39,82,9,22,15,19,10,40,23,16,3,19,19,12,24,19,81,93
1/21/2017,ATL,ATL42756,TRUE,PHI,PHI42756,1,2017,44,1,1,1,17,1,110,45,91,7,20,13,23,11,47,24,8,5,13,18,7,22,18,78,93
1/23/2017,ATL,ATL42758,TRUE,LAC,LAC42758,1,2017,45,1,0,0,-10,0,105,37,88,9,29,22,26,8,40,28,8,2,8,17,10,11,22,84,115
1/25/2017,ATL,ATL42760,TRUE,CHI,CHI42760,1,2017,46,0,0,1,5,1,119,43,83,17,30,16,19,6,39,29,5,5,13,20,12,6,26,94,114
1/27/2017,ATL,ATL42762,TRUE,WAS,WAS42762,1,2017,47,1,0,0,-26,0,86,30,83,9,31,17,25,8,41,18,9,8,19,16,13,18,19,89,112
1/29/2017,ATL,ATL42764,TRUE,NYK,NYK42764,1,2017,48,1,0,0,3,1,142,52,119,10,31,28,40,17,64,36,4,2,14,24,15,12,23,128,139
2/1/2017,ATL,ATL42767,TRUE,MIA,MIA42767,2,2017,49,0,0,0,-23,0,93,34,86,7,26,18,21,9,43,13,10,6,15,14,10,12,19,93,116
2/2/2017,ATL,ATL42768,TRUE,HOU,HOU42768,2,2017,50,0,1,0,5,1,113,44,85,8,30,17,23,8,56,26,8,5,20,20,7,9,33,93,108
2/4/2017,ATL,ATL42770,TRUE,ORL,ORL42770,2,2017,51,1,0,1,27,1,113,41,78,10,28,21,27,10,48,28,8,2,15,20,7,13,28,78,86
2/6/2017,ATL,ATL42772,TRUE,UTA,UTA42772,2,2017,52,1,0,0,-25,0,95,33,74,6,17,23,32,7,30,16,6,3,12,18,9,12,18,80,120
2/8/2017,ATL,ATL42774,TRUE,DEN,DEN42774,2,2017,53,1,0,0,11,1,117,47,93,8,27,15,18,12,48,31,6,4,10,18,21,10,21,100,106
2/10/2017,ATL,ATL42776,TRUE,SAC,SAC42776,2,2017,54,0,0,0,-1,0,107,36,71,11,30,24,31,3,37,19,6,5,16,17,8,18,21,80,108
2/13/2017,ATL,ATL42779,TRUE,POR,POR42779,2,2017,55,0,0,0,5,1,109,32,83,8,28,37,48,7,52,20,9,11,9,23,22,14,25,103,104
2/15/2017,ATL,ATL42781,TRUE,LAC,LAC42781,2,2017,56,0,0,0,-15,0,84,32,79,7,26,13,19,10,45,20,5,1,20,13,5,16,12,79,99
2/24/2017,ATL,ATL42790,TRUE,MIA,MIA42790,2,2017,57,1,0,0,-18,0,90,30,79,6,20,24,36,8,45,14,7,6,10,12,15,12,13,99,108
2/25/2017,ATL,ATL42791,TRUE,ORL,ORL42791,2,2017,58,0,1,0,-19,0,86,32,85,8,25,14,26,12,48,21,4,4,17,19,7,13,24,81,105
2/27/2017,ATL,ATL42793,TRUE,BOS,BOS42793,2,2017,59,0,0,1,16,1,114,46,95,6,25,16,20,13,55,22,10,10,14,19,9,18,25,87,98
3/1/2017,ATL,ATL42795,TRUE,DAL,DAL42795,3,2017,60,1,0,0,5,1,100,36,64,10,21,18,24,4,34,24,12,4,22,19,10,20,13,77,95
3/3/2017,ATL,ATL42797,TRUE,CLE,CLE42797,3,2017,61,1,0,0,-5,0,130,49,91,10,26,22,30,11,43,30,7,4,12,15,5,14,20,86,135
3/5/2017,ATL,ATL42799,TRUE,IND,IND42799,3,2017,62,1,0,0,-1,0,96,34,77,9,27,19,31,11,44,21,12,1,14,19,9,15,21,78,97
3/6/2017,ATL,ATL42800,TRUE,GSW,GSW42800,3,2017,63,1,1,1,-8,0,111,38,82,13,28,22,31,14,47,19,6,6,19,23,13,14,22,87,119
3/8/2017,ATL,ATL42802,TRUE,BRK,BRK42802,3,2017,64,1,0,0,5,1,110,41,95,4,20,24,32,11,47,19,12,7,15,22,5,22,25,80,105
3/10/2017,ATL,ATL42804,TRUE,TOR,TOR42804,3,2017,65,1,0,0,6,1,105,39,75,8,22,19,29,8,45,24,8,6,21,20,16,11,27,92,99
3/11/2017,ATL,ATL42805,TRUE,MEM,MEM42805,3,2017,66,0,1,0,17,1,107,36,72,15,30,20,26,6,46,22,9,6,18,23,13,13,23,90,90
3/13/2017,ATL,ATL42807,TRUE,SAS,SAS42807,3,2017,67,0,0,0,-8,0,99,37,81,6,22,19,30,6,36,27,13,3,16,20,7,21,17,81,107
3/16/2017,ATL,ATL42810,TRUE,MEM,MEM42810,3,2017,68,1,0,1,-12,0,91,29,71,8,27,25,34,8,38,19,6,9,17,17,16,11,18,92,103
3/18/2017,ATL,ATL42812,TRUE,POR,POR42812,3,2017,69,1,0,0,-16,0,97,32,88,7,26,26,32,12,35,22,13,7,13,12,13,20,19,87,113
3/20/2017,ATL,ATL42814,TRUE,CHO,CHO42814,3,2017,70,0,0,0,-15,0,90,37,84,12,37,4,10,12,45,26,3,5,15,17,5,7,20,80,105
3/22/2017,ATL,ATL42816,TRUE,WAS,WAS42816,3,2017,71,0,0,0,-4,0,100,34,86,8,25,24,29,11,44,20,11,5,16,19,17,19,23,95,104
3/24/2017,ATL,ATL42818,TRUE,MIL,MIL42818,3,2017,72,0,0,0,-3,0,97,34,83,8,22,21,24,13,49,20,5,3,17,19,9,8,16,88,100
3/26/2017,ATL,ATL42820,TRUE,BRK,BRK42820,3,2017,73,1,0,0,-15,0,92,34,98,5,27,19,32,26,58,16,10,3,20,19,12,17,30,86,107
3/28/2017,ATL,ATL42822,TRUE,PHO,PHO42822,3,2017,74,1,0,0,4,1,95,34,85,6,27,21,29,9,51,24,5,6,19,23,14,15,24,96,91
3/29/2017,ATL,ATL42823,TRUE,PHI,PHI42823,3,2017,75,0,1,1,7,1,99,34,80,9,18,22,26,15,47,19,7,3,17,15,13,14,11,87,92
4/1/2017,ATL,ATL42826,TRUE,CHI,CHI42826,4,2017,76,0,0,0,-2,0,104,40,90,11,28,13,17,11,45,25,4,1,13,16,6,12,14,85,106
4/2/2017,ATL,ATL42827,TRUE,BRK,BRK42827,4,2017,77,0,1,1,-9,0,82,30,80,7,24,15,23,8,44,19,9,4,19,19,8,19,20,82,91
4/6/2017,ATL,ATL42831,TRUE,BOS,BOS42831,4,2017,78,1,0,1,7,1,123,44,89,11,23,24,34,13,52,26,7,4,17,30,10,12,34,90,116
4/7/2017,ATL,ATL42832,TRUE,CLE,CLE42832,4,2017,79,0,1,0,14,1,114,45,89,16,37,8,8,6,42,39,7,3,11,17,3,13,17,81,100
4/9/2017,ATL,ATL42834,TRUE,CLE,CLE42834,4,2017,80,1,0,0,1,1,126,44,94,9,31,29,37,10,45,31,8,4,12,22,13,14,20,98,125
4/11/2017,ATL,ATL42836,TRUE,CHO,CHO42836,4,2017,81,1,0,1,27,1,103,41,79,7,27,14,18,11,50,30,6,4,16,17,15,13,19,88,76
4/12/2017,ATL,ATL42837,TRUE,IND,IND42837,4,2017,82,0,1,0,-18,0,86,30,72,11,29,15,19,8,37,19,5,4,18,15,8,10,19,82,104
10/18/2017,ATL,ATL43026,,DAL,DAL43026,10,2017,1,0,0,0,6,1,117,48,94,9,18,12,15,14,50,20,11,6,13,18,9,15,21,86,111
10/20/2017,ATL,ATL43028,,CHO,CHO43028,10,2017,2,0,0,0,-18,0,91,36,95,7,30,12,14,6,38,19,11,4,13,29,12,21,30,86,109
10/22/2017,ATL,ATL43030,,BRK,BRK43030,10,2017,3,0,0,0,-12,0,104,32,94,7,27,33,36,16,48,21,6,2,16,25,13,18,34,87,116
10/23/2017,ATL,ATL43031,,MIA,MIA43031,10,2017,4,0,1,0,-11,0,93,36,76,7,17,14,18,6,41,14,9,1,20,17,10,19,18,85,104
10/26/2017,ATL,ATL43034,,CHI,CHI43034,10,2017,5,0,0,0,-5,0,86,32,81,11,28,11,13,7,40,22,10,5,10,23,18,13,29,86,91
10/27/2017,ATL,ATL43035,,DEN,DEN43035,10,2017,6,1,1,0,-5,0,100,37,89,14,33,12,12,11,43,23,7,4,12,21,11,11,23,91,105
10/29/2017,ATL,ATL43037,,MIL,MIL43037,10,2017,7,1,0,0,-11,0,106,36,77,13,29,21,26,3,31,27,9,2,16,21,5,14,21,81,117
11/1/2017,ATL,ATL43040,,PHI,PHI43040,11,2017,8,0,0,0,-10,0,109,41,94,8,23,19,27,12,49,22,11,4,18,28,15,16,25,99,119
11/3/2017,ATL,ATL43042,,HOU,HOU43042,11,2017,9,1,0,0,-15,0,104,39,81,11,33,15,18,5,41,16,8,8,18,16,9,12,23,89,119
11/5/2017,ATL,ATL43044,,CLE,CLE43044,11,2017,10,0,0,0,2,1,117,41,86,11,25,24,34,11,44,24,4,6,17,20,15,13,23,96,115
11/6/2017,ATL,ATL43045,TRUE,BOS,BOS43045,11,2017,11,1,1,1,-3,0,107,39,81,13,26,16,20,5,36,24,8,4,14,22,7,13,22,81,110
11/10/2017,ATL,ATL43049,TRUE,DET,DET43049,11,2017,12,0,0,0,-7,0,104,44,89,8,24,8,11,11,45,28,11,7,15,21,20,17,27,89,111
11/11/2017,ATL,ATL43050,TRUE,WAS,WAS43050,11,2017,13,0,1,0,-19,0,94,34,83,14,33,12,17,10,32,19,11,1,24,23,11,23,28,78,113
11/13/2017,ATL,ATL43052,TRUE,NOP,NOP43052,11,2017,14,0,0,0,-1,0,105,40,87,17,36,8,9,10,36,25,14,1,16,18,7,19,17,75,106
11/15/2017,ATL,ATL43054,TRUE,SAC,SAC43054,11,2017,15,1,0,0,46,1,126,50,79,16,32,10,16,9,53,40,9,6,18,23,11,12,20,88,80
11/18/2017,ATL,ATL43057,TRUE,BOS,BOS43057,11,2017,16,1,0,0,-11,0,99,37,78,9,24,16,20,6,35,24,7,1,13,19,9,15,20,82,110
11/20/2017,ATL,ATL43059,TRUE,SAS,SAS43059,11,2017,17,0,0,0,-11,0,85,37,85,8,30,3,8,9,38,21,7,7,15,15,14,18,6,89,96
11/22/2017,ATL,ATL43061,TRUE,LAC,LAC43061,11,2017,18,1,0,0,-13,0,103,40,83,10,29,13,15,9,36,26,10,2,15,20,6,15,19,76,116
11/24/2017,ATL,ATL43063,TRUE,NYK,NYK43063,11,2017,19,1,0,0,12,1,116,47,99,13,31,9,12,13,40,30,7,2,9,16,5,20,14,79,104
11/25/2017,ATL,ATL43064,TRUE,TOR,TOR43064,11,2017,20,1,1,1,-34,0,78,26,75,6,27,20,23,7,32,18,9,1,18,15,11,16,9,84,112
11/30/2017,ATL,ATL43069,TRUE,CLE,CLE43069,11,2017,21,1,0,0,-7,0,114,41,79,12,31,20,24,8,29,24,9,4,17,20,12,19,27,79,121
12/2/2017,ATL,ATL43071,TRUE,BRK,BRK43071,12,2017,22,0,0,0,12,1,114,47,99,10,27,10,14,13,47,18,12,5,8,19,12,19,21,82,102
12/4/2017,ATL,ATL43073,TRUE,BRK,BRK43073,12,2017,23,1,0,0,-20,0,90,30,82,9,30,21,27,9,38,18,9,2,18,19,12,22,15,85,110
12/6/2017,ATL,ATL43075,TRUE,ORL,ORL43075,12,2017,24,0,0,0,-4,0,106,40,93,11,27,15,20,11,49,25,7,3,17,16,13,16,18,98,110
12/9/2017,ATL,ATL43078,TRUE,ORL,ORL43078,12,2017,25,1,0,1,7,1,117,41,80,17,33,18,25,9,40,33,7,6,12,13,10,12,8,92,110
12/10/2017,ATL,ATL43079,TRUE,NYK,NYK43079,12,2017,26,0,1,1,-4,0,107,37,77,9,31,24,30,6,35,22,5,4,16,28,6,12,34,80,111
12/12/2017,ATL,ATL43081,TRUE,CLE,CLE43081,12,2017,27,0,0,0,-9,0,114,43,92,16,36,12,13,10,37,26,8,4,10,17,6,13,10,86,123
12/14/2017,ATL,ATL43083,TRUE,DET,DET43083,12,2017,28,1,0,0,-14,0,91,32,70,11,31,16,26,7,34,28,6,6,16,12,14,15,12,90,105
12/15/2017,ATL,ATL43084,TRUE,MEM,MEM43084,12,2017,29,0,1,0,-2,0,94,34,77,12,31,14,16,7,35,27,12,5,17,19,10,21,17,78,96
12/18/2017,ATL,ATL43087,TRUE,MIA,MIA43087,12,2017,30,1,0,0,6,1,110,38,83,8,22,26,31,10,39,25,8,6,12,23,8,19,30,79,104
12/20/2017,ATL,ATL43089,TRUE,IND,IND43089,12,2017,31,1,0,0,-10,0,95,35,80,8,29,17,20,10,42,27,5,6,13,17,8,9,19,82,105
12/22/2017,ATL,ATL43091,TRUE,OKC,OKC43091,12,2017,32,0,0,0,-3,0,117,44,85,15,32,14,17,7,27,28,12,3,15,24,15,19,31,82,120
12/23/2017,ATL,ATL43092,TRUE,DAL,DAL43092,12,2017,33,1,1,1,5,1,112,42,75,10,24,18,22,6,38,29,5,2,15,19,7,10,15,85,107
12/27/2017,ATL,ATL43096,TRUE,WAS,WAS43096,12,2017,34,1,0,0,14,1,113,41,94,11,37,20,29,16,53,28,7,7,11,21,9,13,26,81,99
12/29/2017,ATL,ATL43098,TRUE,TOR,TOR43098,12,2017,35,0,0,0,-13,0,98,38,88,9,24,13,20,14,48,21,6,7,18,15,19,11,8,105,111
12/30/2017,ATL,ATL43099,TRUE,POR,POR43099,12,2017,36,1,1,0,15,1,104,40,89,14,30,10,15,13,45,29,12,3,13,16,15,20,13,85,89
1/2/2018,ATL,ATL43102,TRUE,PHO,PHO43102,1,2018,37,0,0,0,-1,0,103,36,87,10,31,21,25,17,40,18,11,3,16,22,11,21,27,77,104
1/5/2018,ATL,ATL43105,TRUE,POR,POR43105,1,2018,38,0,0,0,-21,0,89,30,83,8,26,21,25,11,39,14,7,5,16,16,6,15,14,80,110
1/7/2018,ATL,ATL43107,TRUE,LAL,LAL43107,1,2018,39,0,0,0,-19,0,113,41,94,12,34,19,23,10,37,22,5,4,15,16,6,18,25,86,132
1/8/2018,ATL,ATL43108,TRUE,LAC,LAC43108,1,2018,40,0,1,0,-1,0,107,38,96,10,37,21,29,19,56,20,9,8,14,26,14,16,34,85,108
1/10/2018,ATL,ATL43110,TRUE,DEN,DEN43110,1,2018,41,0,0,0,13,1,110,40,80,12,27,18,18,6,44,25,6,4,16,23,14,12,20,95,97
1/12/2018,ATL,ATL43112,TRUE,BRK,BRK43112,1,2018,42,1,0,0,-5,0,105,37,80,11,28,20,26,8,46,21,6,3,18,25,13,14,26,87,110
1/15/2018,ATL,ATL43115,TRUE,SAS,SAS43115,1,2018,43,1,0,0,3,1,102,40,86,9,25,13,14,11,50,23,8,2,15,23,8,9,20,87,99
1/17/2018,ATL,ATL43117,TRUE,NOP,NOP43117,1,2018,44,1,0,1,1,1,94,37,89,10,40,10,13,12,43,32,5,3,10,22,9,12,19,80,93
1/20/2018,ATL,ATL43120,TRUE,CHI,CHI43120,1,2018,45,1,0,0,-16,0,97,35,92,11,48,16,23,9,45,27,5,4,13,21,4,16,21,80,113
1/22/2018,ATL,ATL43122,TRUE,UTA,UTA43122,1,2018,46,1,0,0,14,1,104,40,83,12,26,12,12,10,44,24,8,5,17,24,7,16,28,76,90
1/24/2018,ATL,ATL43124,TRUE,TOR,TOR43124,1,2018,47,1,0,0,-15,0,93,37,94,7,21,12,17,12,47,19,8,9,16,21,12,17,25,89,108
1/26/2018,ATL,ATL43126,TRUE,CHO,CHO43126,1,2018,48,0,0,0,-11,0,110,37,79,15,30,21,25,6,39,23,6,5,20,26,11,11,32,88,121
1/27/2018,ATL,ATL43127,TRUE,WAS,WAS43127,1,2018,49,1,1,0,-25,0,104,38,88,12,43,16,21,11,32,24,2,4,12,15,7,12,14,85,129
1/29/2018,ATL,ATL43129,TRUE,MIN,MIN43129,1,2018,50,1,0,0,5,1,105,39,79,13,34,14,16,8,44,27,8,8,21,18,7,13,18,83,100
1/31/2018,ATL,ATL43131,TRUE,CHO,CHO43131,1,2018,51,1,0,0,-13,0,110,39,77,12,32,20,22,4,29,26,5,4,9,16,12,10,18,90,123
2/2/2018,ATL,ATL43133,TRUE,BOS,BOS43133,2,2018,52,0,0,0,-9,0,110,34,80,11,31,31,34,4,36,21,6,4,12,18,7,11,20,89,119
2/4/2018,ATL,ATL43135,TRUE,NYK,NYK43135,2,2018,53,0,0,0,3,1,99,35,87,15,33,14,19,13,44,25,6,3,16,12,16,15,15,94,96
2/6/2018,ATL,ATL43137,TRUE,MEM,MEM43137,2,2018,54,1,0,0,26,1,108,42,83,8,25,16,21,8,36,29,13,5,13,16,9,25,13,79,82
2/8/2018,ATL,ATL43139,TRUE,ORL,ORL43139,2,2018,55,0,0,0,-2,0,98,37,87,12,30,12,18,9,46,25,4,7,17,23,8,13,22,84,100
2/9/2018,ATL,ATL43140,TRUE,CLE,CLE43140,2,2018,56,1,1,0,-16,0,107,37,83,16,44,17,19,6,42,20,4,4,12,18,6,9,24,86,123
2/11/2018,ATL,ATL43142,TRUE,DET,DET43142,2,2018,57,1,0,0,3,1,118,38,78,10,29,32,37,4,35,27,10,3,13,26,12,15,33,83,115
2/13/2018,ATL,ATL43144,TRUE,MIL,MIL43144,2,2018,58,0,0,0,-5,0,92,33,86,12,35,14,20,14,50,21,7,6,12,14,14,10,17,88,97
2/14/2018,ATL,ATL43145,TRUE,DET,DET43145,2,2018,59,0,1,0,-6,0,98,38,89,6,33,16,19,8,43,25,9,4,11,21,10,16,25,83,104
2/23/2018,ATL,ATL43154,TRUE,IND,IND43154,2,2018,60,0,0,0,-23,0,93,37,82,7,31,12,19,6,40,14,9,7,22,20,15,17,13,101,116
2/26/2018,ATL,ATL43157,TRUE,LAL,LAL43157,2,2018,61,1,0,0,-19,0,104,36,96,8,36,24,34,8,41,21,14,3,11,17,10,23,19,90,123
2/28/2018,ATL,ATL43159,TRUE,IND,IND43159,2,2018,62,1,0,0,5,1,107,38,87,9,29,22,27,15,49,21,13,11,21,23,11,24,20,90,102
3/2/2018,ATL,ATL43161,TRUE,GSW,GSW43161,3,2018,63,1,0,0,-5,0,109,38,86,15,35,18,20,3,35,21,10,2,19,21,2,18,22,79,114
3/4/2018,ATL,ATL43163,TRUE,PHO,PHO43163,3,2018,64,1,0,0,1,1,113,43,94,17,33,10,12,9,49,23,7,5,16,18,5,14,15,92,112
3/6/2018,ATL,ATL43165,TRUE,TOR,TOR43165,3,2018,65,0,0,0,-16,0,90,34,80,6,21,16,21,12,44,22,8,6,21,25,17,12,33,88,106
3/9/2018,ATL,ATL43168,TRUE,IND,IND43168,3,2018,66,0,0,0,-25,0,87,34,82,10,33,9,10,6,35,21,11,4,18,13,9,16,10,91,112
